time,x,y,z
41459,-.118,-.044,.010
41481,-.110,-.023,-.013
41494,-.182,.063,-.017
41520,-.105,.189,-.013
41539,-.034,.507,.149
41552,-.426,.274,-.160
41573,-.803,-.294,-.509
41591,-.338,.251,-.070
41620,-1.948,-.130,.494
41632,-1.345,-.624,.102
41650,-.115,-.217,-.115
41673,.482,.234,.241
41693,.464,.235,-.054
41716,.214,-.100,-.049
41733,.857,-.053,.154
41752,.394,-.182,.015
41772,.204,-.191,-.033
41796,.139,-.140,.109
41820,-.035,.038,-.133
41833,.370,.333,-.019
41852,.439,.347,-.062
41871,.166,.291,-.073
41893,-.101,.190,-.045
41916,-.113,.092,-.017
41933,-.113,.038,.000
41951,-.160,-.011,.007
41972,-.138,-.041,.012
41991,-.062,-.056,-.002
42013,-.016,-.062,-.013
42033,-.005,-.068,-.004
42053,.012,-.078,.026
42073,.020,-.081,.051
42092,.040,-.076,.070
42112,.003,-.074,.082
42132,-.030,-.053,.080
42151,-.055,-.045,.073
42178,-.067,-.050,.056
42197,-.043,-.030,.036
42215,-.056,-.030,.023
42230,-.066,-.037,-.002
42251,-.055,-.034,-.018
42272,-.039,-.036,-.018
42298,-.024,-.034,-.023
42316,-.011,-.025,-.024
42351,.010,-.034,-.021
42355,.029,-.026,-.012
42380,.031,-.028,.001
42391,.031,-.025,.001
42416,.043,-.018,.010
42429,.039,-.023,.004
42450,.028,-.013,-.006
42470,.036,-.017,-.010
42493,.018,-.011,-.013
42520,-.006,-.006,-.013
42529,-.002,-.009,-.024
42548,-.006,-.001,-.019
42569,-.016,.007,-.023
42587,-.008,.016,-.033
42613,-.006,.036,-.046
42633,-.011,.051,-.045
42654,-.017,.057,-.050
42672,-.019,.068,-.051
42686,-.005,.065,-.063
42708,-.007,.065,-.065
42726,-.005,.047,-.060
42752,-.005,.030,-.052
42767,-.012,.019,-.035
42792,-.008,-.004,-.024
42813,-.013,-.018,-.018
42833,.000,-.026,-.018
42854,.008,-.035,-.018
42867,.005,-.044,-.012
42893,.009,-.047,-.007
42909,.015,-.044,-.005
42923,.022,-.036,-.004
42946,.020,-.026,-.001
42966,.014,-.012,.006
42987,.010,-.006,.006
43007,.006,.009,.011
43026,.001,.022,.015
43045,-.001,.030,.020
43068,-.001,.038,.023
43088,.008,.052,.017
43106,.011,.060,.014
43122,.015,.068,.015
43147,.018,.064,.017
43164,.026,.063,.011
43192,.048,.051,.001
43211,.053,.043,-.010
43224,.034,.038,-.015
43246,.038,.024,-.011
43270,.037,.011,-.007
43284,.042,-.008,-.002
43311,.034,-.024,.001
43337,.020,-.030,.006
43342,.005,-.034,.004
43367,.004,-.028,-.002
43385,.015,-.020,-.008
43404,.020,-.012,-.017
43434,.009,-.002,-.018
43451,-.005,.008,-.016
43469,-.003,.008,-.008
43485,-.002,.008,-.002
43505,-.003,.018,.003
43528,.000,.018,.009
43544,.005,.018,.012
43569,.017,.011,.011
43582,.006,.019,.010
43604,-.003,.016,.009
43632,.009,.009,.006
43645,.015,.007,.004
43668,.012,.002,.007
43683,.015,-.001,.010
43704,.016,-.003,.012
43732,.016,-.003,.015
43753,.020,.003,.015
43767,.012,-.002,.014
43781,.020,-.008,.006
43803,.022,-.006,.003
43831,.009,-.003,.001
43848,.004,.003,-.007
43870,.014,.008,-.012
43885,.018,.009,-.016
43903,.014,.008,-.013
43923,.005,.004,-.010
43950,.008,.011,-.007
43964,.017,.014,-.007
43983,.022,.013,-.015
44001,.025,.019,-.021
44022,.025,.016,-.022
44042,.004,.010,-.015
44059,.004,.008,-.013
44082,.009,.002,-.016
44102,.017,-.002,-.016
44125,.016,.000,-.011
44141,.016,.004,-.011
44161,.014,.009,-.012
44183,.025,.000,-.016
44200,.034,-.004,-.016
44221,.025,-.003,-.021
44240,.004,-.004,-.017
44263,.014,-.008,-.022
44281,.034,-.019,-.028
44313,.033,-.034,-.023
44320,.025,-.039,-.011
44338,.006,-.039,-.012
44360,-.002,-.031,-.015
44379,.015,-.011,-.013
44400,.010,.018,-.012
44422,-.016,.049,-.019
44436,-.066,.164,-.016
44456,-.057,.330,.027
44479,.135,.498,.078
44499,.205,.598,-.001
44520,.299,.406,-.129
44538,.495,.086,-.012
44556,-.278,.697,-.164
44577,-2.194,-.098,.510
44597,-.688,-.498,-.111
44620,.854,-.266,-.517
44638,1.107,.069,-.057
44657,.245,-.249,-.018
44677,.391,-.382,-.238
44697,.676,-.174,.010
44720,.142,-.244,.100
44738,-.271,-.339,.196
44757,-.239,-.295,.191
44778,-.030,-.117,.010
44798,.051,.064,.119
44820,-.050,.071,.100
44836,-.155,.032,.058
44857,-.155,.027,.053
44877,-.167,.051,.021
44896,-.166,.073,.022
44920,-.039,.115,.006
44936,.050,.164,-.030
44957,.362,.242,-.057
44976,.688,.192,-.017
44996,1.072,.065,-.077
45017,1.202,-.201,-.147
45035,.082,.168,-.322
45057,-1.702,.522,.233
45074,-1.650,.202,.235
45095,-.281,.086,-.222
45115,.418,.240,-.056
45136,-.127,.236,-.078
45155,-.782,.101,-.296
45175,-.837,-.061,-.021
45195,-.663,-.190,.093
45215,-1.024,-.346,.154
45234,-1.213,-.361,.348
45255,-1.022,-.320,.083
45274,-.330,.027,.242
45298,.424,.173,.164
45315,.554,.212,.058
45334,.271,.187,.073
45354,.044,.139,.065
45373,-.039,.075,.025
45394,-.028,.015,.005
45415,-.074,-.019,-.016
45433,-.074,-.047,-.030
45454,.005,-.058,-.030
45475,.088,-.065,-.018
45494,.148,-.072,.001
45513,.187,-.061,.021
45533,.168,-.059,.033
45551,.150,-.068,.045
45573,.149,-.047,.047
45593,.110,-.042,.020
45614,.081,-.030,.003
45633,.070,-.013,-.004
45654,.069,-.015,-.026
45672,.087,.002,-.032
45692,.061,.002,-.032
45712,.055,-.015,-.035
45733,.038,-.018,-.028
45753,.045,-.031,-.027
45772,.067,-.029,-.006
45793,.069,.000,.016
45812,.017,.011,.021
45832,.029,.014,.012
45854,.027,.020,.009
45873,.037,.014,-.005
45893,.045,.025,-.006
45913,.037,.016,-.007
45932,.076,.010,-.008
45951,.059,.014,-.004
45972,.053,-.002,-.005
45992,.058,-.004,-.002
46011,.044,-.013,.001
46031,.040,-.024,.004
46051,.022,-.017,.006
46070,.026,-.023,.004
46092,.021,-.029,.000
46111,.027,-.023,.000
46130,.011,-.019,-.002
46148,.000,-.019,.005
46170,.025,-.023,.004
46191,.053,-.019,.007
46210,.044,-.017,.011
46230,-.002,-.001,.009
46251,-.008,-.001,.003
46280,.000,-.007,-.006
46289,.011,-.003,-.002
46310,.031,-.004,.003
46329,.018,.007,.006
46348,.009,.003,.012
46366,-.012,-.006,.016
46389,-.028,-.009,.027
46409,-.033,-.019,.029
46426,-.013,-.029,.029
46448,-.032,-.022,.033
46468,-.025,-.022,.037
46489,-.017,-.009,.034
46509,.004,-.011,.031
46529,-.010,-.013,.029
46549,-.032,-.007,.027
46571,-.022,-.011,.017
46589,-.008,-.008,.010
46608,-.011,-.002,.006
46628,-.011,-.001,.006
46648,-.028,.003,.007
46667,-.024,.007,.009
46686,.000,.000,.001
46708,-.006,.005,.001
46728,-.002,.007,.000
46749,.006,.004,-.001
46766,-.003,.011,-.002
46785,-.005,.010,-.007
46807,-.005,.011,-.018
46827,-.010,.009,-.022
46846,-.006,.007,-.019
46866,-.006,.008,-.016
46886,.001,.002,-.008
46906,.010,-.002,-.001
46927,.003,-.003,.010
46946,.005,-.006,.010
46967,-.001,-.006,.010
46986,.006,-.002,.007
47006,.006,.000,.011
47026,-.005,.003,.017
47046,-.008,-.001,.011
47066,.001,-.003,.006
47086,-.002,-.001,.009
47106,-.005,-.004,.006
47127,-.008,-.006,.003
47145,.009,-.008,.000
47165,.011,-.008,.001
47185,.003,-.009,.000
47207,.005,-.006,.001
47225,.006,-.004,.000
47256,.000,-.004,-.001
47267,-.006,.000,-.004
47284,-.001,.003,-.012
47302,-.003,.011,-.019
47325,-.008,.011,-.017
47345,-.025,.015,-.010
47366,-.023,.016,-.007
47487,-.002,.016,-.008
47503,.005,.018,-.010
47520,.006,.018,-.008
47521,-.008,.009,-.010
47522,-.003,.003,-.011
47524,-.001,.007,-.013
47525,-.005,.003,-.017
47574,-.003,.000,-.016
47577,-.002,.000,-.011
47582,-.012,-.011,-.012
47671,.009,-.011,-.010
47685,.009,-.006,-.010
47688,.003,-.008,-.005
47691,-.012,-.008,.003
47692,-.011,-.008,.001
47721,-.012,-.001,.003
47742,-.007,.007,-.001
47762,-.005,.002,-.006
47781,-.003,.004,-.010
47802,-.008,.003,-.008
47820,-.006,-.004,-.010
47842,-.005,-.008,-.012
47863,-.012,-.011,-.013
47882,-.008,-.015,-.012
47903,.008,-.019,-.011
47923,.010,-.023,-.012
47942,.008,-.017,-.013
47962,.000,-.011,-.019
47981,.001,-.004,-.022
48001,.006,-.003,-.026
48023,.003,.000,-.024
48041,.005,.008,-.019
48061,.004,.013,-.016
48082,.023,.014,-.013
48100,.026,.009,-.016
48121,.031,.009,-.018
48139,.029,.004,-.011
48160,.022,.008,-.008
48181,.012,.002,-.016
48200,.017,.004,-.022
48226,.018,.008,-.037
48251,.021,.008,-.039
48260,.026,.007,-.038
48280,.040,-.003,-.038
48301,.049,-.002,-.030
48321,.050,.002,-.023
48339,.025,-.001,-.013
48357,.006,-.004,-.011
48380,.004,-.011,-.010
48399,.017,-.009,-.008
48563,.043,.005,-.001
48580,.022,.008,-.001
48596,.012,.014,.001
48597,.015,.242,-.019
48599,.064,.347,.036
48600,.302,.525,.047
48601,.444,.605,.028
48632,.337,.440,-.100
48706,.072,-.105,-.114
48719,-.969,.850,-.384
48721,-1.217,-.238,.199
48725,.065,-.034,-.311
48727,.358,.292,-.614
48746,.697,.356,-.304
48757,.662,-.044,-.005
48777,.210,-.227,.054
48798,-.335,-.344,.127
48821,-.658,-.562,.293
48835,-.735,-.526,.275
48856,-.315,-.296,.218
48876,.031,-.144,.292
48896,-.066,-.103,.209
48919,-.289,-.103,.067
48937,-.366,-.069,.011
48957,-.265,.074,-.038
48976,-.183,.217,-.092
48996,-.121,.333,-.208
49018,-.040,.409,-.292
49036,.066,.174,-.260
49057,.229,-.162,-.059
49076,-1.222,.532,.136
49097,-1.386,-.493,-.030
49118,-.507,-.416,-.331
49137,.223,.008,-.140
49154,.820,.500,-.035
49172,.671,-.012,-.085
49194,.651,-.261,.150
49227,.424,-.339,.187
49238,-.057,-.262,.169
49256,-.442,-.298,.313
49276,-.322,-.144,.240
49296,.033,.073,.050
49316,.418,.235,.154
49336,.447,.278,.093
49355,.080,.214,.049
49375,-.122,.147,.038
49393,-.115,.096,.012
49415,-.131,.058,-.011
49434,-.126,.030,-.012
49455,-.087,.015,-.008
49474,-.014,.014,-.013
49494,.049,.002,-.008
49513,.072,-.006,.009
49535,.073,-.014,.039
49553,.058,-.004,.059
49576,.067,-.009,.070
49593,.066,-.019,.066
49614,.048,-.019,.056
49633,.012,-.029,.038
49654,-.030,-.004,.026
49674,-.028,-.002,.006
49694,-.016,-.009,-.002
49714,-.012,.005,-.001
49732,-.011,-.002,.000
49753,-.018,.000,.006
49773,-.030,.004,.017
49793,-.034,-.002,.017
49813,-.033,-.003,.022
49833,-.045,.007,.012
49853,-.030,.007,.007
49874,-.024,.010,.001
49894,-.022,.008,.000
49914,-.014,.007,-.007
49933,-.018,.014,-.010
49952,-.007,.007,-.007
49972,.004,.009,-.001
49993,.029,.008,.003
50012,.003,.009,.007
50033,-.011,.004,.012
50053,.010,-.012,.006
50072,.020,-.013,.012
50093,.014,-.013,.022
50111,.000,-.015,.031
50132,-.007,-.012,.031
50150,.005,-.007,.028
50172,.015,-.012,.020
50193,.001,-.014,.010
50223,-.005,-.011,.004
50231,-.022,-.011,.000
50251,-.025,-.003,-.005
50272,-.002,-.004,-.019
50290,.012,-.001,-.024
50310,.009,.002,-.027
50330,.005,-.004,-.023
50351,-.001,-.001,-.018
50370,.012,-.006,-.018
50390,.027,-.017,-.018
50410,.027,-.015,-.016
50429,.034,-.015,-.017
50450,.023,-.017,-.016
50473,.016,-.017,-.015
50489,.015,-.019,-.016
50511,.014,-.015,-.017
50531,.014,-.008,-.015
50549,.005,.003,-.011
50571,.000,.002,-.010
50589,.001,-.002,-.008
50611,.004,.003,-.006
50629,-.001,.002,.001
50649,-.022,.002,.009
50668,-.023,.008,.012
50688,-.022,.016,.014
50709,-.028,.019,.015
50727,-.040,.015,.016
50748,-.040,.014,.014
50766,-.029,.020,.006
50790,-.028,.026,.000
50808,-.024,.026,-.001
50829,-.006,.021,-.008
50849,.006,.019,-.006
50867,.004,.011,-.004
50888,.004,.003,.001
50909,.011,-.002,.005
50928,.016,-.004,.006
50949,.014,-.007,.005
50965,.016,-.009,.004
50993,.011,-.012,.005
51013,.006,-.009,.005
51034,.016,-.014,.004
51051,.021,-.012,.003
51067,.018,-.008,.000
51089,.011,-.008,.003
51112,.008,-.009,.005
51132,.005,-.008,.003
51147,.008,-.012,.000
51173,-.001,-.007,.001
51203,-.001,.003,-.008
51211,.008,.008,-.016
51227,.020,.005,-.022
51246,.010,.004,-.021
51267,.001,.008,-.019
51291,.000,-.003,-.012
51313,.005,-.002,-.006
51447,.026,-.003,-.017
51449,.018,-.002,-.015
51639,.051,-.018,-.030
51651,.051,-.025,-.027
51667,.051,-.014,-.024
51682,.070,-.006,-.017
51685,.054,-.014,-.005
51688,.072,-.025,-.012
51722,.402,.545,.081
51794,.353,.470,.009
51800,.297,-.150,.050
51814,-1.186,-.175,.552
51822,-.574,.062,.130
51842,.303,-.129,-.230
51861,.846,.186,-.116
51889,.330,-.139,-.110
51907,.467,-.239,.009
51926,.423,-.278,.060
51949,-.055,-.349,.125
51968,-.502,-.486,.253
51989,-.905,-.320,.059
52002,-.656,.002,.099
52025,-.386,.115,.091
52048,-.385,.150,-.065
52068,-.383,.142,-.092
52084,-.349,.169,-.052
52104,-.142,.184,-.100
52130,.064,.229,-.148
52144,.182,.318,-.183
52171,.018,.305,-.122
52190,.132,.085,-.050
52207,.389,.068,.055
52231,-.316,.175,.014
52241,-.694,.143,.159
52266,-.749,.228,.062
52283,-.529,.030,-.123
52302,.274,.096,.059
52333,.081,-.035,-.061
52345,.267,-.061,-.070
52368,.569,-.224,.034
52383,.837,-.299,.072
52401,.130,-.321,.104
52429,-.225,-.277,.114
52446,-.164,-.240,.251
52466,-.346,-.078,.025
52485,-.027,.205,.123
52501,.354,.233,.075
52522,.296,.222,.001
52537,.027,.192,-.018
52557,-.056,.139,-.019
52579,-.022,.095,-.029
52597,-.006,.055,-.041
52624,-.010,.037,-.043
52641,-.010,.026,-.037
52660,.047,.007,-.017
52680,.083,-.007,.011
52701,.095,-.019,.032
52723,.073,-.031,.048
52741,.043,-.029,.058
52758,.055,-.018,.070
52779,.065,-.029,.060
52798,.061,-.008,.053
52825,.023,-.009,.037
52837,.020,-.017,.020
52865,.009,-.015,.011
52884,.008,-.023,.003
52906,.026,-.031,.003
52926,.056,-.014,.004
52947,.022,-.009,.000
52963,.015,-.007,-.001
52979,.012,-.008,-.001
52999,.031,-.004,-.004
53023,.048,-.006,.001
53043,.038,.000,.004
53062,.050,.002,.005
53078,.029,-.008,.005
53099,.018,-.003,.005
53123,.016,-.002,.011
53138,.005,-.008,.010
53181,.012,.002,.005
53184,.026,.003,.003
53203,.025,-.002,-.001
53224,.010,.000,.001
53237,.001,.003,.000
53257,.015,.003,-.001
53276,.031,.002,.001
53297,.028,.008,.000
53325,.029,.014,-.010
53336,.039,.015,-.015
53357,.061,.015,-.017
53378,.048,.019,-.012
53401,.022,.013,-.005
53430,.012,.019,-.006
53433,.022,.022,-.005
53456,.038,.018,-.004
53477,.032,.015,.001
53496,.026,.007,.003
53514,.010,.005,.004
53541,.006,.011,.003
53556,.010,.011,-.005
53574,.017,.010,-.011
53596,.004,.007,-.011
53618,-.008,.003,-.013
53635,.003,.008,-.013
53657,.016,.005,-.016
53679,.025,.007,-.019
53698,.016,.002,-.021
53717,.010,-.003,-.018
53735,.009,-.003,-.017
53757,.008,-.008,-.017
53776,.003,-.004,-.017
53794,-.002,-.001,-.018
53815,.006,.002,-.018
53843,.005,.005,-.018
53859,.003,.014,-.021
53875,.008,.026,-.029
53902,-.006,.015,-.035
53916,-.034,.051,-.049
53940,-.047,.132,-.099
53960,-.060,.319,-.095
53979,-.043,.532,-.077
53998,-.028,.542,-.190
54025,.114,.484,-.429
54032,.375,.101,-.388
54056,-.061,.831,-.513
54074,-1.366,.128,.238
54093,-.205,-.171,-.160
54141,.299,.090,-.498
54146,.657,.306,-.034
54192,.116,-.210,.062
54196,.256,-.261,.100
54242,-.311,-.387,.280
54278,-.572,-.305,.156
54281,.008,-.012,.208
54293,.252,.077,.152
54312,-.017,.104,.070
54332,-.138,.128,.000
54352,-.171,.185,-.040
54376,-.173,.273,-.083
54397,-.047,.413,-.193
54410,.021,.292,-.256
54433,.176,.167,-.203
54449,.064,-.129,-.151
54470,-.772,.319,-.217
54491,-.589,-.744,.062
54510,-.054,-.370,-.365
54534,.141,-.111,-.078
54551,.618,.099,-.153
54570,.738,.079,-.197
54588,.435,-.157,.159
54611,.441,-.117,.237
54630,-.255,-.226,.284
54653,-.772,-.298,.249
54671,-.570,-.200,.329
54691,-.464,-.013,.022
54708,.012,.259,.161
54728,.274,.305,.089
54747,.067,.220,.003
54769,-.067,.136,-.001
54792,-.041,.065,-.006
54812,-.106,.020,-.034
54830,-.151,.000,-.055
54849,-.089,-.013,-.054
54871,-.012,-.041,-.059
54893,.044,-.058,-.044
54912,.071,-.061,-.019
54930,.073,-.047,.006
54951,.067,-.036,.036
54968,.047,-.033,.047
54990,.042,-.035,.050
55013,.045,-.037,.032
55031,-.003,-.023,.014
55051,-.022,-.018,-.008
55071,.017,-.022,-.016
55090,.036,-.012,-.004
55110,.025,-.022,-.006
55139,.051,-.012,.004
55151,.020,-.001,.003
55170,-.033,-.007,.010
55190,-.024,-.017,.007
55210,-.017,-.023,.017
55229,-.022,-.031,.025
55251,-.022,-.020,.031
55271,-.034,-.014,.017
55291,-.028,-.004,-.002
55309,-.017,-.001,-.017
55329,.012,.004,-.023
55349,.017,.005,-.016
55368,.029,-.004,-.007
55389,.033,-.002,-.002
55408,.016,-.004,-.004
55427,.031,-.013,.003
55445,.025,-.011,.001
55470,.027,-.012,.001
55487,.049,-.020,-.001
55507,.066,-.028,-.001
55526,.040,-.034,.006
55546,.015,-.034,.010
55565,.011,-.035,.009
55584,.009,-.028,.005
55604,.003,-.013,.000
55627,.018,-.002,-.006
55647,.029,.009,-.010
55666,.026,.007,-.011
55684,.027,-.001,-.010
55707,.029,-.013,-.006
55724,.027,-.015,-.002
55749,.018,-.015,.007
55765,.004,-.009,.012
55787,-.007,-.008,.010
55804,.004,-.008,.006
55824,.006,-.012,.006
55847,-.003,-.006,.011
55867,-.005,.003,.010
55883,-.002,.000,.010
55903,.000,.003,.007
55923,.001,.013,.005
55946,.006,.016,.003
55966,.018,.019,-.004
55986,.026,.013,-.007
56006,.003,.008,.004
56023,-.011,.003,.003
56045,-.005,-.011,.006
56066,.003,-.029,-.004
56087,.012,-.042,-.006
56109,-.001,-.045,-.017
56133,.011,-.037,-.030
56145,.044,-.015,-.049
56166,.124,.040,-.063
56185,.154,.172,-.095
56206,.135,.479,-.059
56228,.411,.845,-.160
56242,.722,.697,-.371
56268,.538,.522,-.572
56283,.352,.314,-.442
56304,-1.666,.825,-.120
56332,-1.384,-.004,.180
56348,.245,-.118,-.274
56366,.635,-.011,-.103
56382,-.060,-.053,-.016
56402,-.273,-.376,.038
56430,.318,-.306,.182
56447,.177,-.282,.251
56461,-.137,-.274,.270
56479,-.201,-.249,.280
56502,-.131,-.131,.172
56529,-.010,.047,.100
56540,.174,.168,.061
56564,.056,.200,.020
56578,-.106,.151,-.016
56599,-.072,.106,-.039
56628,-.076,.132,-.077
56646,-.154,.240,-.082
56666,.021,.415,-.137
56683,.198,.522,-.264
56709,-.011,.538,-.331
56729,-.260,.225,-.375
56740,-2.155,1.050,-.363
56761,-.843,-.621,-.263
56781,.453,-.086,-.712
56801,.824,.322,-.210
56820,.710,.252,-.182
56841,.537,-.128,-.100
56862,.176,-.350,.309
56882,-.187,-.459,.419
56902,-.583,-.493,.485
56925,-.500,-.522,.538
56943,-.363,-.428,.347
56961,.009,-.158,.205
56981,.368,.052,.181
57001,.286,.102,.111
57024,.045,.047,.054
57042,-.052,-.003,.037
57060,-.041,-.042,.017
57087,-.036,-.085,.012
57114,-.010,-.100,.005
57121,.093,-.089,.012
57139,.158,-.086,.012
57156,.159,-.091,.020
57175,.131,-.105,.042
57196,.070,-.094,.058
57226,.023,-.102,.073
57244,.055,-.122,.082
57263,.084,-.128,.092
57278,.054,-.142,.078
57298,.038,-.142,.073
57327,.010,-.118,.075
57345,.000,-.112,.065
57363,.059,-.087,.064
57378,.091,-.068,.056
57397,.072,-.052,.050
57426,.005,-.029,.040
57445,-.013,-.020,.028
57464,.018,-.023,.017
57477,.029,-.024,.025
57498,.061,-.031,.029
57514,.051,-.020,.039
57543,-.030,-.025,.034
57555,-.066,-.026,.034
57575,-.085,-.023,.040
57595,-.056,-.031,.047
57628,.008,-.034,.056
57639,.014,-.020,.060
57664,-.011,-.007,.060
57676,-.030,-.001,.056
57700,-.044,.013,.038
57725,-.032,.033,.022
57737,-.017,.048,.014
57755,.008,.054,.005
57776,.043,.044,-.001
57803,.060,.033,-.010
57825,.050,.013,-.015
57835,.045,-.002,-.005
57855,.036,-.022,.000
57875,.066,-.042,-.007
57895,.056,-.037,-.008
57916,.004,-.020,-.008
57935,-.085,-.002,-.019
57955,-.104,.015,-.029
57977,-.049,.011,-.027
57998,-.016,.005,-.011
58018,-.023,.000,-.001
58035,-.039,-.002,.004
58056,-.040,-.011,-.006
58079,-.014,-.029,-.019
58103,.016,-.041,-.029
58117,.029,-.039,-.030
58132,.026,-.026,-.024
58158,.036,-.020,-.019
58180,.048,-.012,-.022
58194,.031,-.001,-.029
58230,-.001,.013,-.043
58235,.004,.021,-.054
58260,.017,.019,-.071
58276,.028,.008,-.084
58293,-.006,.002,-.083
58314,-.061,-.006,-.077
58338,-.067,-.009,-.066
58358,-.060,-.022,-.054
58381,-.050,-.026,-.048
58394,-.069,-.017,-.033
58414,-.088,-.009,-.015
58433,-.107,.002,.004
58451,-.134,.019,.023
58471,-.148,.043,.050
58491,-.132,.066,.073
58513,-.106,.074,.065
58532,-.118,.096,.051
58551,-.113,.110,.050
58571,-.073,.114,.051
58590,-.029,.102,.059
58611,-.023,.096,.066
58632,-.043,.082,.066
58654,-.034,.063,.051
58672,.006,.047,.026
58690,.028,.032,.003
58712,.038,.014,-.011
58730,.043,.003,-.023
58751,.049,-.001,-.032
58770,.066,-.002,-.039
58791,.075,-.001,-.030
58809,.056,-.002,-.022
58829,.054,-.004,-.007
58850,.038,-.006,.006
58869,.020,-.009,.018
58890,.011,-.009,.028
58910,.003,-.013,.032
58929,.005,-.025,.023
58949,-.008,-.033,.011
58970,-.036,-.036,-.004
58989,-.039,-.031,-.019
59009,-.036,-.023,-.026
59028,-.032,-.013,-.029
59049,-.027,-.004,-.039
59083,-.007,-.002,-.060
59086,.018,.004,-.083
59108,.018,-.004,-.098
59128,.017,-.018,-.094
59148,.008,-.026,-.087
59165,-.010,-.019,-.081
59188,.010,.008,-.098
59207,.071,.038,-.103
59226,.114,.053,-.081
59248,.166,.070,-.046
59267,.252,.131,-.005
59288,.356,.334,.036
59308,.507,.499,.120
59327,.345,.720,-.095
59347,-.058,.813,-.236
59367,-.320,.599,.032
59387,-.419,.577,-.283
59407,-2.209,.704,.277
59427,-1.118,-.196,.270
59448,-.087,-.139,-.508
59468,.688,.319,.059
59487,.650,-.205,.556
59507,.632,-.449,.225
59527,.380,-.430,.192
59547,.148,-.654,.207
59566,-.220,-.559,.301
59586,-.035,-.366,.112
59606,.396,-.075,.232
59626,.097,.070,.133
59647,-.273,.191,.093
59666,-.354,.363,.065
59686,-.397,.630,-.067
59706,-.635,.770,-.465
59726,-.093,.460,-.690
59746,.814,.466,-.192
59766,-1.522,.435,.616
59784,-.343,-.164,-.324
59804,-.346,-.183,-.704
59826,.241,.139,-.005
59846,.781,-.116,-.293
59865,.256,-.390,-.004
59885,.226,-.536,.119
59904,.348,-.448,.087
59924,.335,-.497,.175
59945,.350,-.580,.307
59965,.276,-.390,.266
59985,.376,-.150,.211
60005,.441,.049,.226
60024,.125,.055,.171
60047,-.127,-.009,.159
60069,-.113,-.065,.142
60084,-.050,-.086,.111
60104,-.122,-.084,.092
60121,-.194,-.087,.087
60143,-.183,-.084,.078
60164,-.133,-.074,.086
60184,-.084,-.079,.075
60203,-.043,-.073,.062
60223,-.023,-.061,.065
60242,.017,-.067,.078
60260,.018,-.072,.100
60281,.016,-.085,.114
60302,.022,-.097,.123
60323,-.007,-.116,.130
60343,-.003,-.138,.145
60362,-.036,-.144,.153
60382,-.072,-.144,.143
60403,-.071,-.119,.119
60426,-.045,-.081,.088
60441,-.007,-.058,.072
60461,-.003,-.051,.058
60487,-.006,-.053,.050
60512,-.014,-.053,.037
60529,-.019,-.028,.018
60541,.010,-.024,.015
60565,.014,-.035,.027
60582,-.006,-.037,.037
60601,-.035,-.033,.038
60628,-.045,-.018,.031
60650,-.024,-.017,.029
60668,-.002,-.025,.018
60680,-.006,-.022,.009
60701,-.002,-.019,-.008
60729,.010,-.013,-.022
60746,.043,-.014,-.035
60765,.071,-.024,-.041
60782,.081,-.015,-.034
60801,.060,-.013,-.026
60827,.028,-.011,-.017
60838,.021,-.011,-.017
60859,.039,-.017,-.018
60881,.047,-.012,-.004
60902,.021,-.001,.010
60920,-.008,-.002,.023
60940,-.033,-.009,.043
60960,-.027,-.024,.061
60980,-.023,-.055,.086
61000,-.045,-.076,.102
61022,-.061,-.078,.102
61054,-.078,-.070,.084
61060,-.062,-.051,.062
61082,-.032,-.037,.047
61101,-.010,-.026,.038
61120,-.007,-.011,.040
61140,-.003,-.009,.039
61161,-.003,-.002,.044
61182,.004,.007,.038
61201,.028,.002,.020
61224,.037,.007,.005
61241,.048,.018,-.001
61260,.053,.016,-.002
61283,.033,.013,-.008
61300,.028,.010,-.015
61322,.042,.002,-.013
61340,.048,-.006,-.015
61359,.032,-.001,-.011
61381,.031,.008,-.013
61405,.025,.015,-.015
61431,.021,.021,-.012
61438,.027,.030,-.010
61457,.029,.036,-.008
61478,.026,.046,-.011
61498,.008,.052,-.016
61515,-.003,.063,-.013
61544,.004,.060,-.010
61557,.001,.058,-.008
61584,-.013,.053,-.013
61596,-.021,.049,-.015
61624,-.023,.041,-.016
61638,-.024,.040,-.012
61657,-.021,.036,-.006
61678,-.012,.033,.005
61702,-.018,.027,.011
61726,-.035,.022,.010
61738,-.023,.016,-.002
61758,-.012,.018,-.011
61777,-.010,.025,-.016
61793,-.008,.022,-.011
61823,.006,.013,-.008
61843,.009,.016,-.007
61861,-.005,.009,-.013
61881,-.003,.004,-.019
61901,.005,-.004,-.026
61915,.018,-.008,-.029
61941,.010,.002,-.022
61956,-.002,.016,-.013
61982,-.003,.013,-.013
62004,.008,.005,-.019
62027,.003,.004,-.017
62049,-.016,-.002,-.007
62051,-.014,-.002,-.001
62076,-.022,.002,-.001
62096,-.022,-.002,.000
62116,-.025,-.007,.006
62135,-.019,-.006,.016
62154,-.010,.002,.023
62175,-.022,.004,.029
62193,-.022,.000,.028
62215,-.013,.007,.025
62231,-.018,.016,.027
62252,-.045,.025,.026
62271,-.051,.025,.017
62294,-.028,.027,.003
62314,-.001,.027,-.005
62333,-.002,.029,-.007
62353,.000,.027,-.008
62372,.010,.024,-.005
62392,.006,.019,-.002
62414,-.017,.019,-.001
62433,-.029,.026,.001
62454,-.027,.029,-.015
62472,-.035,.068,-.035
