time,x,y,z
40955,-.024,.060,-.331
40977,.020,.098,-.320
40996,.088,.015,-.077
41017,.090,-.035,.078
41037,.218,-.077,-.250
41055,.445,-.209,-.963
41077,.656,-.156,-2.255
41095,.290,.119,-2.080
41117,.931,.374,-1.682
41134,1.252,-.621,.850
41156,-1.348,-2.002,6.889
41175,-2.532,3.548,1.841
41195,.246,3.029,-6.934
41219,1.529,-3.689,-.722
41233,.485,.464,2.326
41258,-3.479,.188,4.895
41281,-1.954,-1.293,.468
41300,.907,-.106,.104
41329,-.075,1.955,.558
41334,.366,1.297,.805
41359,.702,-.272,-1.082
41375,.882,-2.135,-2.741
41395,-.437,.722,-1.300
41416,-.221,.582,-.118
41442,-.001,-.113,-.042
41460,-.157,-.128,-.210
41481,-.032,-.192,.090
41495,.314,.034,-.094
41521,.715,.116,-.958
41540,1.487,.537,-1.955
41554,1.415,1.935,-3.985
41574,-.864,-1.449,.427
41593,1.637,-2.616,2.447
41620,-2.765,3.253,21.599
41634,-2.285,7.068,-5.996
41652,1.652,-3.394,-1.943
41673,2.762,-2.129,-1.880
41694,-1.809,.632,1.261
41717,-1.957,.088,4.222
41734,-.442,-3.665,.946
41752,-.132,-.354,-.182
41772,.199,.786,.177
41797,1.514,.417,-.061
41820,1.195,1.107,-1.247
41832,.982,-1.942,-3.180
41853,.386,.603,-2.330
41871,-.689,1.007,-.702
41894,-.425,.954,.501
41915,-.462,-.096,.950
41934,-.443,-.484,1.055
41952,-.128,-.203,.948
41972,.050,-.004,.605
41992,.139,.161,.478
42013,.117,.306,.347
42032,.118,.434,.207
42054,.059,.372,-.018
42073,.134,.357,-.022
42094,.004,.147,-.079
42114,.004,.094,.007
42132,-.088,.023,.126
42152,-.001,-.009,-.060
42179,-.020,-.139,-.165
42197,.083,-.163,.021
42217,.106,-.023,-.141
42231,.084,-.101,.065
42251,.082,-.147,.112
42272,.074,-.134,.021
42297,.072,.019,.226
42315,.129,.183,.039
42355,.109,.156,.067
42359,.079,.193,.315
42382,.132,.305,.189
42391,.044,.169,.100
42415,.071,.128,.147
42429,.065,.213,.175
42450,-.009,-.017,.220
42470,.094,.112,-.074
42494,.006,.016,-.048
42522,.093,.133,.088
42530,.028,-.052,.015
42549,.110,.020,-.004
42570,.071,.064,.024
42589,.072,-.011,-.166
42613,.113,.125,-.212
42634,.188,.058,-.131
42653,.114,.068,.021
42672,.077,.060,.159
42689,.059,-.034,.024
42708,.125,.065,.097
42727,.135,.156,.065
42753,.053,.050,.109
42766,.050,.092,.143
42794,.006,.016,-.043
42813,-.012,.028,.000
42834,.035,-.038,-.018
42854,-.079,-.080,-.022
42868,-.011,.056,.160
42894,-.038,-.040,.094
42908,-.007,.009,.045
42927,-.060,-.005,-.053
42948,.020,.071,-.037
42967,.036,.024,-.073
42987,-.031,.086,-.177
43007,-.075,.110,-.092
43026,.015,.078,-.094
43046,.048,.090,-.114
43067,.035,.106,.000
43089,.029,.156,.037
43107,.095,.177,.027
43125,.086,.168,.090
43146,.086,.081,.050
43165,.090,.027,.192
43193,.008,.045,.153
43212,.067,.015,.176
43226,.077,.096,.217
43247,.116,.104,.047
43272,.123,.024,.018
43285,.067,.016,.032
43311,.060,-.010,-.029
43338,.084,-.014,.005
43344,.029,-.037,.083
43368,.046,-.004,-.021
43385,.027,-.026,-.099
43405,.005,-.019,-.091
43434,-.074,.017,-.060
43452,-.079,.012,.044
43469,-.080,.105,-.055
43484,-.043,.093,-.039
43506,-.029,.151,-.024
43530,.031,.062,-.014
43544,.019,.203,.037
43570,.002,.059,-.001
43584,.005,.079,-.001
43604,.101,.206,.096
43633,.048,.064,-.060
43645,.020,-.071,.053
43667,.154,-.071,.158
43684,.125,-.048,.107
43704,.106,.029,.080
43733,.093,.076,-.015
43750,.123,.061,-.088
43766,.081,.131,-.127
43784,.044,-.053,-.062
43803,.042,-.093,.028
43831,.072,-.050,.055
43848,.070,.058,-.053
43869,.051,.072,-.070
43886,-.009,.066,-.105
43903,.002,.024,.010
43924,.082,-.024,.079
43949,.040,-.020,.114
43964,.069,.074,-.024
43985,.055,.133,-.121
44001,.103,.045,-.061
44023,.057,-.100,.099
44042,.029,.092,.156
44062,.044,.037,.002
44087,.029,.034,.030
44103,.097,-.058,.126
44126,.085,.080,.104
44141,.101,.130,-.085
44162,.058,.109,-.119
44182,.024,.036,-.078
44201,.013,.009,.087
44224,.040,.037,.117
44241,-.036,.146,-.007
44263,.052,.111,-.113
44282,.001,.003,-.016
44314,.022,.057,.073
44323,.051,-.033,.145
44340,.071,.055,.149
44359,.044,-.058,.052
44381,.078,.127,-.065
44399,.121,.181,-.378
44422,.024,.261,-.407
44440,.119,.176,-.441
44459,.440,.167,-.688
44480,.712,.202,-1.988
44500,.608,-.301,-3.115
44522,-.112,-1.232,-2.447
44539,1.254,-1.020,1.122
44560,1.116,.025,2.844
44580,-3.015,3.723,17.886
44599,-2.591,4.180,-8.298
44621,1.433,-3.231,-2.597
44638,2.335,-2.244,.199
44658,-2.865,.469,5.151
44680,-1.629,-.270,1.380
44698,.046,-1.799,-1.347
44721,.984,1.728,-.689
44737,-.623,2.715,1.445
44758,.478,.952,.306
44778,.544,-.857,-1.005
44798,.656,-1.515,-2.210
44821,-.164,.570,-.966
44837,-.339,.435,-.173
44857,-.242,-.276,-.003
44878,.045,-.099,-.377
44897,.077,-.010,-.363
44921,.456,-.345,-.786
44937,.510,-.082,-1.316
44957,.759,-.660,-2.210
44978,1.316,-.588,-1.841
44997,.823,.378,-1.680
45019,1.313,1.015,1.053
45037,.708,-.264,2.555
45058,-3.023,-.725,8.141
45076,-.848,2.565,-1.735
45095,1.286,1.125,-3.368
45119,.440,-1.804,-1.226
45137,-.693,.678,1.900
45156,-1.643,.763,2.888
45176,-.641,-1.110,2.628
45195,-.180,-.425,-.543
45218,-.345,1.912,1.801
45237,-.136,3.008,3.004
45255,3.110,2.727,-1.111
45276,1.029,-3.041,-3.895
45300,.449,-.529,-3.469
45316,-.375,.039,-2.326
45335,-.532,.282,-.663
45355,-.731,-.171,.365
45375,-.660,-.563,.802
45395,-.411,-.655,.736
45417,.045,-.223,.656
45435,.254,.069,.530
45455,.166,-.075,.303
45474,.247,.137,.139
45494,.275,.337,.080
45516,.296,.385,-.012
45533,.178,.356,-.241
45554,.093,.120,-.102
45575,.003,.010,.231
45593,-.067,-.021,.082
45614,-.049,-.074,.077
45633,.120,-.006,.043
45654,.040,-.067,.124
45675,.079,-.160,.228
45694,.059,.087,.098
45713,-.049,.014,.126
45733,.063,.087,.192
45754,.004,.131,-.023
45773,.098,-.064,-.004
45793,.212,.252,.044
45815,.152,.398,-.087
45832,.043,.115,-.015
45854,.050,.023,.171
45872,-.019,.062,.151
45892,.000,-.060,.160
45912,.115,.213,-.044
45932,-.026,-.077,-.047
45953,.158,.118,.195
45973,.023,.091,.073
45992,.058,-.002,.168
46012,.146,.106,.172
46032,.040,.016,-.056
46052,.063,.067,.127
46072,.089,.060,.053
46091,.025,-.034,-.060
46111,.071,.096,.072
46132,.056,.114,.061
46151,.101,.078,-.043
46173,.024,.075,.009
46191,.052,-.034,-.065
46210,.089,.051,-.049
46231,.086,.207,.120
46252,.036,.151,-.120
46285,.034,.090,.032
46290,.088,.002,.128
46309,.075,.098,-.066
46331,.027,.040,.098
46350,.008,.125,-.044
46371,-.039,.114,.036
46389,.025,.148,.141
46410,-.003,.084,.086
46430,-.018,-.032,-.014
46449,.081,.059,.069
46470,.134,.094,-.026
46489,.081,.085,-.025
46511,.067,.044,-.140
46529,-.016,.008,.078
46549,.099,.088,.177
46570,.084,.056,-.014
46590,.056,-.013,.005
46609,.082,.059,.042
46629,.056,.017,-.057
46649,-.010,.091,.102
46669,.107,.079,.066
46690,.094,.062,-.061
46709,.120,.084,.047
46729,.103,.059,.064
46748,.054,-.028,-.160
46772,.119,.071,.058
46789,.043,.019,.047
46807,.039,-.074,.027
46826,.100,.069,.081
46847,-.013,.068,-.000
46867,.045,.099,.069
46888,.034,.045,.030
46907,.047,.111,-.064
46927,.068,.084,.114
46947,-.038,.052,.018
46967,-.001,.069,.022
46987,.008,.033,-.039
47007,.027,.026,-.084
47027,.031,.050,.026
47047,.094,.017,-.031
47067,-.020,-.016,-.034
47087,.059,.064,.013
47107,.116,.058,-.015
47126,.097,.071,.073
47146,.060,.026,.094
47167,.043,-.037,-.006
47186,.044,.116,-.025
47206,.130,.037,.027
47225,.097,.026,-.071
47258,.023,.080,-.031
47270,.046,.037,-.003
47286,.086,-.043,.007
47304,.026,.061,-.007
47325,.027,.051,-.118
47345,.015,.082,-.027
47365,.092,.079,-.035
47487,.096,.049,.086
47505,.069,.065,.079
47517,.079,.024,-.012
47523,.046,.090,.035
47569,.060,-.024,-.050
47571,.069,.028,.044
47574,.058,.079,.039
47577,-.027,.045,-.092
47583,-.005,.073,-.020
47672,-.039,-.056,.050
47687,.063,.129,.007
47690,.055,.092,-.035
47714,.019,.114,.013
47716,.040,.066,-.090
47721,.066,.029,-.036
47723,.115,.076,-.030
47742,.066,-.036,-.006
47763,.065,.031,.050
47782,.049,.026,.002
47802,.081,.050,.011
47823,.022,.017,.034
47843,.024,.031,.065
47863,.045,.037,.021
47883,.050,.046,.057
47903,.058,-.017,-.018
47923,.048,.042,-.059
47942,.015,.016,.026
47963,.091,.057,-.012
47983,.014,.008,-.034
48003,.027,.021,-.019
48024,.012,.098,-.019
48042,.009,.010,-.023
48062,.029,.111,-.096
48083,-.001,.089,-.014
48102,.144,.118,-.032
48122,-.002,.053,.057
48140,.040,-.015,.088
48161,.017,.042,.034
48182,.026,.033,-.036
48201,-.001,-.096,.053
48227,.005,-.083,-.041
48250,.062,-.038,-.035
48261,.038,.056,-.025
48281,.041,.051,.027
48300,.040,.007,.119
48322,.058,.160,.028
48341,.033,.182,-.024
48361,.035,.087,.102
48380,.041,.046,.173
48401,.038,-.051,.167
48562,.081,-.015,-.060
48580,-.055,.060,-.196
48594,-.036,.023,-.023
48596,-.017,.015,-.041
48626,.523,.225,-1.523
48629,.743,-.748,-3.563
48631,.830,-.384,-3.087
48705,2.260,.504,2.608
48718,-.328,-1.256,5.402
48721,-6.839,2.032,11.138
48741,-.882,2.454,-12.105
48742,4.623,-1.445,-1.406
48746,.063,-.992,.820
48759,-3.080,-1.509,5.706
48778,-2.056,-.551,.105
48798,1.083,1.673,.546
48821,-.162,2.438,.881
48837,.069,2.046,2.261
48857,.544,-.671,-1.350
48877,2.841,-1.717,-3.711
48898,-.405,.787,-1.401
48920,-.394,.619,-.609
48937,-.063,-.471,-.221
48957,.009,-1.119,-.364
48976,.699,-.735,-1.230
48997,.869,-.341,-2.177
49021,1.338,-1.118,-2.608
49037,1.027,-1.453,-1.866
49056,1.619,.045,2.912
49077,-.535,1.745,4.425
49096,-4.606,5.599,5.495
49120,.222,2.677,-9.116
49136,3.399,-3.525,-1.965
49158,1.405,-2.039,-1.646
49175,-2.259,.302,4.167
49195,-1.292,.047,3.453
49228,-.693,-.397,-.056
49240,.380,-.117,.463
49255,1.183,2.375,.748
49275,.512,1.344,.649
49295,1.347,-.961,-2.098
49317,2.067,-1.912,-3.999
49335,-.568,.494,-1.674
49356,-.266,.800,-.055
49376,-.528,.005,.631
49395,-.378,-.778,.661
49417,-.279,-.711,.825
49435,.138,-.250,.644
49455,.369,.044,.374
49476,.417,.280,.330
49496,.344,.422,.314
49517,.246,.353,.298
49534,.213,.228,.134
49558,.221,.197,-.009
49579,.165,.135,-.047
49595,.047,.117,.029
49617,.019,.102,.172
49635,.070,-.001,.138
49655,.122,-.047,.299
49675,.140,-.123,-.103
49694,.190,-.052,-.002
49717,.271,.064,.107
49734,.274,.085,-.103
49755,.249,.084,.188
49774,.258,.141,.044
49795,.175,.076,-.051
49815,.226,.096,.073
49834,.192,.147,.177
49855,.154,.060,.014
49873,.179,.030,.073
49893,.202,.117,.122
49913,.210,.106,.229
49933,.197,.083,.221
49953,.090,.119,.015
49973,.098,.109,.089
49992,.170,.137,-.035
50015,.082,.118,.008
50032,.099,.200,.151
50053,.057,.080,.031
50072,.029,.069,.173
50092,.202,.115,.033
50113,.104,.070,-.107
50132,.182,.120,.147
50152,.207,.124,.100
50172,.100,-.017,-.098
50195,.136,.029,-.025
50224,.143,-.031,-.033
50232,.164,.002,-.069
50252,.149,.021,.086
50272,.102,-.063,-.000
50292,.117,-.022,.023
50311,.150,.028,.119
50331,.103,.119,.027
50351,.081,.180,.142
50371,.142,.042,.045
50391,.060,.072,.104
50412,.083,.111,.156
50431,.077,.036,-.053
50453,.090,.017,.023
50472,.033,.050,.027
50491,.042,-.093,.003
50513,.070,.014,-.034
50531,.048,-.008,-.130
50552,.065,.098,-.056
50571,.124,.090,-.073
50590,.054,.031,-.066
50611,.090,.025,.033
50629,.055,.075,.009
50650,.049,.123,.050
50671,.086,.058,-.021
50690,.063,.056,.063
50711,.106,.147,-.008
50729,.036,-.007,.010
50750,.051,.074,-.055
50769,.016,.017,-.058
50789,.011,.022,-.079
50809,.057,.081,.085
50829,.110,.070,.147
50851,.059,.011,.045
50869,.134,.140,.043
50889,.111,.042,.065
50909,.065,.080,.128
50929,.099,-.014,.040
50949,.109,.058,.048
50967,.052,.053,.033
50994,.081,.050,.036
51013,.137,.056,-.039
51034,.143,.023,.037
51052,.085,.065,-.029
51069,.099,.004,-.033
51089,.095,.043,-.060
51113,.048,.022,-.048
51132,.045,.034,-.023
51147,.027,.032,.014
51174,.081,.021,.023
51206,.088,.026,-.038
51211,.114,.009,.047
51228,-.009,.005,.041
51247,.085,.040,.095
51268,.037,.103,.059
51293,.008,.169,-.031
51313,.039,.130,.021
51447,-.035,.133,-.155
51451,.036,-.009,-.061
51638,.057,-.043,.141
51650,.060,.083,-.040
51667,.074,-.045,.055
51681,.163,-.140,.025
51682,.053,.160,.048
51687,-.004,.099,-.203
51716,.129,.105,.047
51719,.161,.247,-.070
51720,.636,-.021,-.513
51722,1.142,-.207,-2.230
51799,.769,.380,-3.259
51800,1.455,1.908,1.600
51816,-4.071,-2.032,4.365
51832,2.135,4.201,-7.832
51843,-.229,-2.239,.804
51862,.394,-1.171,-.955
51889,-2.516,-.266,3.621
51909,-1.210,-1.149,2.174
51927,-.534,-.809,-.270
51949,.087,.716,1.157
51969,.096,2.059,1.689
51990,.582,2.156,.058
52004,.684,-1.492,-2.699
52028,1.407,.243,-2.902
52049,-.529,1.034,-1.413
52070,-.204,.430,-1.245
52083,-.181,-.316,-.005
52104,-.388,-.922,-.540
52131,.181,-1.021,-.496
52144,.698,-.757,-1.001
52171,.809,.148,-.831
52191,1.069,.565,-.723
52208,.596,.898,2.153
52231,-2.118,2.054,5.748
52242,-2.356,.495,4.034
52268,1.754,1.027,-4.711
52282,1.159,1.766,.143
52304,-1.810,-2.201,-.575
52333,-.846,.381,.719
52346,-1.302,-.901,2.419
52367,-.557,-1.268,.475
52382,-.673,-.659,-.205
52402,-.555,1.232,.683
52431,-.220,1.050,1.096
52447,1.423,1.473,-.771
52466,.877,1.904,-.580
52487,.397,-2.207,-2.555
52503,.469,-.343,-2.326
52523,-.516,.150,-.786
52541,-.472,.278,.265
52562,-.400,-.185,.578
52580,-.428,-.332,.517
52600,-.101,-.039,.438
52624,-.007,.130,.360
52641,.064,.169,.315
52661,.065,.254,.290
52681,.064,.252,.217
52701,.017,.432,.254
52723,-.008,.483,.148
52740,-.033,.410,.276
52760,-.022,.255,.055
52782,-.027,.137,.060
52800,-.057,.053,.241
52826,.060,.291,.135
52837,-.120,.015,.101
52866,.064,.075,.258
52885,-.031,.049,.214
52905,-.023,-.018,.136
52926,.022,.067,.155
52946,-.042,.191,-.036
52963,-.133,.130,-.136
52979,.013,.260,.003
53000,-.062,.093,.183
53025,-.005,.086,.154
53045,.051,.210,.131
53064,-.002,.161,-.063
53079,-.050,.215,.036
53099,-.011,.121,.303
53124,.035,.073,.108
53140,.009,.180,.086
53184,-.005,.047,.116
53206,-.069,.075,-.110
53226,.002,.145,.102
53237,-.006,.093,.084
53258,.008,.050,-.025
53277,.041,.112,-.056
53299,-.010,.029,.011
53326,.058,.134,.158
53337,-.002,.108,.088
53358,-.054,.065,.049
53378,.007,.165,.080
53402,-.023,.211,.059
53433,.046,.150,.135
53435,.026,.114,.145
53457,.019,.019,.015
53477,.044,.147,.052
53497,-.016,.068,-.015
53517,-.014,.045,.032
53542,.002,.019,.078
53555,.013,-.006,-.045
53577,.015,.042,-.058
53597,-.040,.039,-.051
53618,.050,.114,.136
53636,.059,.035,.108
53657,.077,.077,-.007
53678,-.012,.066,-.062
53697,-.007,.060,.084
53718,.030,.121,.063
53734,.066,.092,.014
53757,.016,.185,-.023
53777,.084,.049,-.008
53797,.090,.122,.001
53817,.018,.038,-.022
53842,.019,.095,-.049
53861,-.021,.096,-.135
53876,.027,.161,-.191
53903,.108,.027,.121
53918,.072,.079,.065
53941,-.025,.034,-.285
53962,.240,.257,-.998
53980,.724,.247,-1.696
54000,.569,-.349,-3.059
54026,.099,-1.844,-2.265
54033,1.403,-1.928,.514
54055,.939,-.546,1.831
54074,-2.968,3.526,17.394
54094,-2.609,5.507,-10.719
54142,2.526,-1.034,-1.492
54145,1.490,-1.005,-.006
54192,-2.317,.859,4.705
54196,-2.461,-.148,3.000
54207,-.247,-.855,-.713
54239,.507,2.103,.624
54242,.590,1.562,.062
54280,.251,.900,-.142
54283,.337,-2.846,-2.443
54292,.455,-.255,-1.991
54314,-.214,.640,-.880
54333,-.108,.101,-.414
54353,-.100,-.410,-.331
54376,.148,-.569,-.519
54397,.641,-1.242,-1.996
54412,.442,-1.076,-2.479
54436,.804,-1.211,-.693
54453,1.619,.390,1.725
54472,-.671,1.504,3.909
54491,-5.636,3.423,9.292
54512,.300,1.218,-8.808
54534,3.560,-2.531,.130
54551,.435,.551,-2.295
54572,-1.419,.452,2.440
54591,-.447,1.052,2.572
54611,-.173,-1.097,-.607
54630,.492,1.633,-.063
54652,-.493,2.172,2.300
54672,1.110,1.279,.567
54694,1.040,.885,-1.604
54711,2.304,-3.433,-4.917
54729,-.794,.076,-2.042
54749,-.662,.139,.022
54772,-.490,-.197,1.028
54795,-.437,-.641,.666
54812,-.307,-.403,.548
54830,-.077,-.100,.617
54849,.192,-.068,.380
54872,.231,.126,.231
54892,.147,.441,.196
54913,.149,.439,.204
54931,.183,.438,.093
54952,.175,.351,-.065
54971,.091,.321,-.012
54992,.089,.206,.121
55012,.048,.025,.044
55031,.053,.102,.216
55051,.149,.010,.024
55072,.106,-.146,-.005
55092,.256,.053,.071
55111,.122,.272,.142
55140,.157,.128,.066
55152,.213,.238,-.116
55171,.097,.314,-.077
55191,.069,.079,.076
55211,.098,.072,.147
55230,.070,.102,.142
55251,.157,.190,.211
55270,.121,.259,.051
55290,-.013,-.026,.082
55311,.061,.075,.121
55329,.027,.121,.135
55350,.134,.276,.140
55370,.096,.206,.084
55390,.139,.281,.225
55409,.120,.106,.176
55429,.118,.060,.036
55449,.186,.076,.035
55469,.113,.083,.006
55487,.110,.001,.075
55511,.143,.035,.119
55530,.021,.064,.064
55547,-.024,.123,.002
55571,-.011,.025,.016
55590,.058,.087,.071
55609,.077,.121,.096
55630,.065,.099,.038
55649,.125,.114,.074
55665,.057,.165,-.012
55687,.009,.081,.044
55709,.048,-.002,.098
55725,.043,.053,.067
55748,.057,.099,.000
55769,.095,.137,.033
55788,.105,.064,-.019
55809,.081,-.017,-.000
55826,.048,.061,-.005
55846,.101,.064,.042
55867,.057,.095,-.001
55886,.013,.018,-.052
55905,.069,.115,.047
55926,.041,.055,.022
55947,.112,.126,.035
55965,.093,.086,.002
55985,.060,.111,.006
56005,.023,.144,.029
56024,-.042,.067,.042
56046,-.011,.075,-.089
56067,-.002,.035,.072
56086,-.009,-.135,.185
56110,.024,.050,.207
56134,.114,.009,-.078
56145,.168,-.046,-.223
56165,.253,-.132,-.271
56186,.402,-.097,-.275
56208,1.164,-.077,-.514
56231,1.717,-.660,-3.356
56245,.940,-.912,-5.058
56267,-.148,-.916,.614
56283,.590,.188,1.491
56303,-1.597,.897,8.810
56333,-1.706,3.314,.577
56349,.159,1.405,-3.466
56367,.580,-1.067,-.163
56384,-.981,1.051,2.057
56403,-2.888,.350,3.446
56431,-.966,-1.621,.317
56448,-.426,-.191,-.177
56466,.193,1.778,-.065
56482,.204,1.629,.442
56502,.872,.511,-.405
56530,.947,-1.015,-1.851
56541,.364,-.753,-2.402
56565,-.037,.031,-1.197
56581,-.184,.137,.029
56602,.051,-.631,.272
56627,.153,-.441,.910
56647,.356,.078,-.117
56666,.744,-.583,-2.404
56683,1.004,-1.096,-3.046
56708,1.157,-1.079,-2.447
56730,1.701,-.093,.145
56741,-.896,.040,2.582
56761,-5.538,4.709,-.501
56780,-.895,-.605,-5.686
56801,5.001,-2.899,-1.105
56823,-.031,1.825,.896
56841,-2.147,1.669,3.162
56861,-1.156,.658,4.093
56882,.104,.150,-.314
56903,.342,2.121,-.059
56925,.064,2.094,1.049
56942,.926,.600,.186
56962,1.177,-1.622,-2.518
56982,1.448,-1.605,-3.815
57001,-.403,.081,-1.675
57024,-.492,.305,-.118
57041,-.485,-.297,.702
57060,-.314,-.674,1.037
57086,-.143,-.282,.831
57114,.134,.016,.211
57123,.207,.084,-.010
57142,.342,.406,-.063
57160,.117,.497,.318
57180,.111,.360,.301
57196,.045,.273,.413
57227,.120,.266,-.037
57243,-.009,.049,-.109
57263,.090,.137,.243
57279,-.052,.230,.370
57299,-.036,.064,.315
57326,.170,.199,.251
57346,.104,.103,-.075
57363,.139,-.014,-.141
57378,.106,.064,-.079
57398,.014,.116,.008
57427,.142,.205,.146
57445,.103,-.041,-.122
57463,.122,-.183,-.245
57478,.165,.017,.037
57498,.107,-.046,-.033
57520,.062,.006,-.004
57543,-.023,.289,.023
57556,.051,.093,-.191
57578,.091,.124,.005
57596,.175,.144,.069
57629,.098,-.029,-.016
57638,.224,.247,.132
57663,.123,.194,.012
57678,.109,.189,.048
57701,.061,.144,.033
57726,.061,-.007,-.019
57736,.109,.061,-.065
57757,.079,-.031,-.095
57778,.140,.009,-.064
57802,.137,.108,.004
57826,.121,.026,.143
57836,.158,-.048,.129
57857,.061,.081,.055
57876,.171,.103,-.159
57896,.150,.108,.087
57918,.136,.182,.066
57935,.150,.206,.049
57956,.166,.098,.019
57976,.061,-.095,-.005
57997,.121,.008,.236
58021,.089,.132,.505
58036,.002,.112,.544
58056,-.028,.134,.262
58081,-.009,.188,.119
58103,-.030,.193,.198
58116,.098,.181,.094
58134,.173,.175,-.061
58159,.229,.213,-.013
58179,.071,.095,-.105
58194,.032,.054,.006
58231,.098,.103,.001
58234,.136,-.026,-.124
58259,.099,-.079,-.051
58278,.005,-.082,-.137
58294,.038,-.018,-.169
58314,.032,.184,-.145
58341,.089,.061,-.141
58359,.078,.079,-.026
58380,.062,.118,-.030
58394,.043,.146,-.038
58414,.054,.204,-.028
58432,.122,.223,.014
58452,.075,.264,.003
58472,.075,.093,-.118
58492,-.049,-.131,-.110
58512,-.243,-.139,-.065
58532,-.309,.129,.006
58552,-.056,.155,.029
58572,-.006,.047,.037
58591,.152,.107,.110
58611,.151,.098,.166
58631,.203,.144,.156
58652,.226,.099,.262
58672,.301,-.160,.166
58691,.348,-.164,.225
58711,.325,-.083,.204
58731,.223,-.069,.169
58751,.030,-.007,.104
58771,.089,.092,.138
58790,.044,.219,.115
58811,.029,.261,.074
58831,-.066,.214,-.011
58851,.033,.172,-.113
58870,-.003,.223,-.039
58890,.065,.088,-.024
58910,.065,.057,-.037
58930,.049,.036,-.078
58951,.068,.031,-.024
58970,.073,.005,-.005
58991,.028,.003,-.019
59010,.116,.014,-.060
59029,.197,-.027,-.077
59049,.209,.002,-.093
59082,.211,.027,-.085
59089,.200,-.028,-.004
59110,.101,-.188,.029
59129,.071,-.069,.088
59149,.018,-.018,.108
59169,.024,.100,-.006
59189,.057,.155,-.062
59208,.100,.211,-.032
59228,.089,.428,.104
59248,.094,.257,.315
59269,.093,.091,-.045
59288,.134,-.012,-.813
59308,.533,.405,-2.856
59328,.498,-.244,-3.472
59348,.035,-1.144,-3.811
59367,1.288,-.611,-.373
59387,1.218,1.267,1.314
59407,-4.910,1.098,21.368
59427,-3.285,4.583,-7.688
59447,1.034,-1.275,-1.959
59467,1.915,-4.289,.275
59486,-2.098,-1.915,5.769
59508,-3.752,-.611,1.790
59526,-.516,-.051,-.706
59546,1.069,1.638,.286
59567,.549,1.422,1.560
59586,1.318,.511,-1.824
59606,3.292,-1.914,-5.272
59626,-.166,1.801,-2.572
59646,-.196,1.177,-1.411
59666,.456,.353,-.889
59687,1.128,-.210,-.613
59706,.857,-1.219,-4.366
59726,.670,-4.487,-5.314
59747,3.976,-3.087,.968
59766,-2.292,1.343,34.583
59787,-5.787,8.117,-12.234
59805,3.622,-.591,.417
59825,2.635,-3.655,-2.457
59846,-1.636,1.064,.962
59865,-1.399,.023,4.638
59885,-.724,-.023,4.092
59905,-.574,-1.178,-.479
59925,.704,.995,.128
59945,.934,2.196,-.419
59965,.470,.952,-.266
59985,1.233,-.409,-2.226
60005,.453,-1.747,-3.364
60024,-.693,1.248,-.902
60047,-.626,.579,-.241
60070,-.451,-.508,.316
60084,-.433,-.963,.523
60104,-.176,-.359,.519
60124,.012,-.091,.305
60143,.057,.044,.202
60163,.204,.089,.061
60184,.106,.228,-.159
60203,.115,.202,-.016
60224,.159,.286,.017
60244,.035,.190,.003
60265,.063,.314,.117
60283,-.106,.190,.021
60302,-.097,-.063,-.127
60323,-.120,.105,-.017
60343,-.109,-.057,-.008
60363,-.008,.126,.040
60383,-.032,.068,-.218
60403,.149,.015,-.279
60427,.246,.085,-.111
60443,.286,-.138,-.282
60462,.260,-.026,.076
60488,.143,-.011,.028
60513,.080,.121,-.000
60529,.104,.130,.055
60542,.091,-.002,-.289
60565,.021,.047,-.145
60583,.046,.135,.050
60601,.043,.016,-.077
60629,.103,.066,.018
60649,.124,.059,-.325
60667,-.015,.035,-.143
60681,.005,.062,.125
60702,-.004,-.060,.103
60730,.073,-.055,.072
60747,.045,.073,-.046
60767,.011,.103,-.044
60782,-.024,.071,.023
60802,.011,.112,-.191
60828,-.102,-.026,-.031
60841,-.050,.012,-.035
60861,.005,-.023,-.061
60882,.007,.043,-.050
60903,-.026,.172,-.085
60922,-.007,.019,-.119
60941,.088,.104,-.092
60960,.043,.022,-.029
60981,.096,-.053,-.019
61001,.008,.092,-.078
61022,.025,.115,-.080
61055,.043,.140,-.045
61061,.023,.008,.118
61082,.061,.098,.049
61102,.021,.059,-.040
61122,.092,.133,-.034
61140,.073,.129,-.135
61161,.047,.121,.046
61182,.061,.075,.058
61202,.036,-.159,-.036
61225,.128,-.004,.141
61242,.229,.038,.085
61262,.049,-.075,.004
61282,.008,.000,.134
61302,.056,-.093,.171
61324,.082,-.001,-.001
61341,.078,-.033,-.089
61361,.048,.083,-.025
61380,.057,.079,-.038
61406,.021,.131,-.023
61433,.034,.068,-.101
61439,.008,.073,-.125
61457,.028,.088,-.149
61479,-.001,.034,-.158
61498,.078,.045,-.046
61518,.046,-.002,-.045
61544,.074,-.049,-.113
61559,.008,-.071,-.170
61584,.014,-.099,-.053
61596,.004,-.087,.156
61625,.099,-.057,.063
61638,.057,.093,.051
61658,.118,.112,-.043
61678,.102,.125,-.014
61703,.043,.069,.060
61725,.023,.105,.150
61737,.090,.023,.066
61757,.104,.084,.045
61777,.175,.107,.020
61801,.127,.174,.024
61824,.134,.111,-.097
61843,.036,.060,-.033
61861,.032,.049,-.106
61881,-.010,.025,.013
61902,.068,-.106,.077
61918,.032,-.125,.066
61942,.064,.049,-.038
61957,.051,.029,-.144
61982,.048,.028,-.051
62003,-.073,-.053,.122
62028,-.010,-.061,.016
